2/17/16,"""@babo_sirin: BUSTED AGAIN: @TedCruz in Hot Water Over Possibly Illegal Fundraising #SCPrimary https://twitter.com/YugeMilo/status/698103369446117376_"" The guy is bad news",4927,2919
2/16/16,"""@debdew2:  @brithume @megynkelly @DiamondandSilk FOX: TRUMP HATERS R SCARED BECAUSE THEY LOSE -  TRUMP IS WINNING pic.twitter.com/6umGLYjWhT""",9710,4014
2/16/16,Will be interviewed by @StephenAtHome tonight by phone- a late show first @CBS @colbertlateshow. Enjoy! #Colbert #LSSC,4449,1583
2/15/16,Jeb used Eminent Domain & took advantage of a disabled vet in the process. (2/2)http://newswithviews.com/Nelson/kelleigh272.htm_,5967,2703
2/14/16,"Wow, in the new CBS Poll I went way up into the forties! Thank you!",11841,3574
2/14/16,I will be on Face the Nation with John Dickerson on CBS this morning. Enjoy!,5616,1250
2/14/16,"Even though every poll, Time, Drudge etc., has me winning the debate by a lot, @FoxNews only puts negative people on. Biased - a total joke!",8597,2936
2/13/16,"A very big thank you to Bill Donohue, head of The Catholic League, for the wonderful interview on @CNN and article in Newsmax! Great insight",4028,1321
2/13/16,"""@jd4160: Nice column by Bill Donahue, head of Catholic League. He's a blue collar New Yorker and gets it http://www.newsmax.com/BillDonohue/trump-election-vote/2016/02/10/id/713649/_""",3543,1289
2/12/16,Word is that little Morty Zuckermans @NYDailyNews loses more than $50 million per year---can that be possible?,4465,1394
2/12/16,When little Morty Zuckerman closes his failing @NYDailyNews will I at least be given some credit? Will happen soon.,4512,1230
2/12/16,"After hearing the news that they would not be able to extort $1M from me, they went hostile w/ a series of incorrect & ill-informed ads.",6057,2190
2/12/16,"The failing @NYDailyNews, destroyed by little Morty Zuckerman, is preparing to close and save face by going online. It's dead!",4990,1668
2/11/16,There are no buyers for the worthless @NYDailyNews but little Mort Zuckerman is frantically looking. It is bleeding red ink - a total loser!,6478,2003
2/10/16,"Like the worthless @NYDailyNews, looks like @politico will be going out of business. Bad reporting- no money, no cred!",6486,2057
2/10/16,"Worthless @NYDailyNews, which dopey Mort Zuckerman, is desperately trying to sell, has no buyer! Liabilities are massive!",5694,1794
2/10/16,"Dopey Mort Zuckerman, owner of the worthless @NYDailyNews, has a major inferiority complex. Paper will close soon!",5900,1907
2/9/16,We will immediately repeal and replace ObamaCare - and nobody can do that like me. We will save $'s and have much better healthcare!,19612,13220
2/9/16,I will be interviewed on @foxandfriends at 8:40. A.M. Enjoy!,3872,769
2/8/16,"My two wonderful sons, Don and Eric, will be on @foxandfriends at 7:02 - now! Enjoy.",5050,1004
2/7/16,I will be on Meet the Press with Chuck Todd on NBC this morning. Enjoy!pic.twitter.com/EIYyfFtnPs,4943,1260
2/7/16,I am on @foxandfriends now! Tune in!,3843,741
2/7/16,"""@JoeNBC: @jonkarl: ""This has been a great debate for Donald Trump.""""",4856,1394
2/7/16,"""@JoeNBC: Trump just talked on MSNBC like a man who knows he had a very good night.""",4414,1186
2/7/16,"""@JoeNBC: Trump, Kasich, Jeb and Christie all had good nights.""",2871,681
2/7/16,"""@JoeNBC: Latest UMass Tracking Poll. NH GOP Trump 35 (+1) Rubio 14 (-1) Cruz 13 (-1) Jeb 10 (+2) Kasich 10 (+2)""",3312,1109
2/7/16,"""@JoeNBC: Cokie Roberts says Donald Trump had a really good night.""",3696,995
2/7/16,"""@GOP_Left_Me: @JoeNBC Donald Trump won that debate hands down, Christi beat up Rubio.",3946,1155
2/7/16,"""@JoeNBC: Cruz really seems out of his element in New Hampshire. It is such a different battlefield then Iowa and the South.""",3466,954
2/5/16,I said this was happening long ago- I will stop this immediately!http://www.washingtonexaminer.com/report-ms-13-foot-soldiers-use-surge-to-cross-border-colonize-new-criminal-territory/article/2582396_,4504,1908
2/5/16,It never ends!https://twitter.com/foxnation/status/695792335708385280_,5091,2416
2/4/16,"Thank you @billoreilly & @KarlRove. Ted Cruz should be immediately disqualified in Iowa, with each candidate moving up one notch.",6414,2475
2/3/16,I will be interviewed on @greta at 7:00 P.M. Enjoy! @FoxNews,4738,1464
2/2/16,I will be talking about my wonderful experience in Iowa and the simultaneous unfair treatment by the media-later in New Hampshire. Big crowd,8891,2652
2/2/16,The media has not covered my long-shot great finish in Iowa fairly. Brought in record voters and got second highest vote total in history!,11704,3661
1/31/16,".@bobvanderplaats is a total phony and con man. When I wouldn't give him free hotel rooms and much more, he endorsed Cruz. @foxandfriends",3983,1289
1/31/16,".@bobvanderplaats asked me to do an event. The people holding the event called me to say he wanted $100,000 for himself.Phony @foxandfriends",3829,1341
1/29/16,"""@gigglemitz: @GeraldoRivera @FoxNews damn fox is really acting like a baby today. I guess Trump got under their skin - pretty biased!",5555,1736
1/29/16,".@FoxNews is the only network that does not even mention my very successful event last night. $6,000,000 raised in one hour for our VETS.",9866,3572
1/29/16,"They say that if I participated in last nights Fox debate, they would have had 12 million more & would have broken the all time record.",8479,2538
1/29/16,Thank you!Mitchell FOX2 Michigan Poll finds Trump holds 3-1 lead over closest GOP opponents. Trump 47% Clinton 43%pic.twitter.com/xpaeV0YzGV,9522,3821
1/29/16,Thank you for your support!http://www.usnews.com/news/blogs/run-2016/2016/01/28/with-his-absence-trump-dominates-another-debate_,6597,2112
1/28/16,"Watching biased Charles @krauthammer, a @FoxNews flunky who didn't know that I won every debate, in particular- the last one. Check polls!",7929,2283
1/28/16,"""@GmoneyRainmaker: I hope @CNN has enough bandwidth tonight because not many will be watching @FoxNews. Watching Trump tonight #GOPDebate""",6979,2466
1/28/16,"""@rkirchmeyer: So @megynkelly brings in #MichaelMoore to add credibility in her fight with @realDonaldTrump?  #FoxNews #ROGERAILES""",4307,1633
1/28/16,"""@michaelG4NY: new @nbcnews WSJ poll shows @realDonaldTrump pulling ahead of @tedcruz in #Iowa. http://www.nbcnews.com/meet-the-press/trump-strong-three-early-states-clinton-sanders-battle-poll-n505516_""  Great!",3550,1192
1/28/16,"""@HaloOneForTrump: @foxnews takes #YUGE hit on advertising revenues by screwing with @realDonaldTrump ROFL! https://twitter.com/CJCboi/status/692657846849269764_""",2390,798
1/27/16,FOX debate advertising rates falling like a rock! Tune into my special event for the Veterans at 9pm EST!,10327,3922
1/27/16,"It was the childishly written & taunting PR statement by Fox that made me not do the debate, more so than lightweight reporter, @megynkelly.",13321,4772
1/27/16,I am self funding my campaign so I do not owe anything to lobbyists & special interests. https://www.facebook.com/DonaldTrump/videos/10156574346040725/_pic.twitter.com/5f7zFDiVsN,12675,4481
1/27/16,The statement put out yesterday by @FoxNews was a disgrace to good broadcasting and journalism. Who would ever say something so nasty & dumb,14428,4754
1/26/16,CBS's FACE THE NATION - Posts Largest Audience Since 2001#Trump2016 #MakeAmericaGreatAgainpic.twitter.com/TzZx97FU1n,6467,2340
1/26/16,Pathetic attempt by @foxnews to try and build up ratings for the #GOPDebate. Without me they'd have no ratings!http://www.mediaite.com/online/fox-news-responds-to-trumps-latest-twitter-poll-with-first-rate-trolling/_,10686,3814
1/26/16,"""Trump shows complete domination of Facebook conversation""http://www.usatoday.com/story/news/politics/onpolitics/2015/12/28/trump-complete-domination-facebook-conversation/77967664/_",5351,1844
1/26/16,#MakeAmericaGreatAgain #Trump2016https://www.washingtonpost.com/news/post-politics/wp/2016/01/26/evangelical-leader-jerry-falwell-jr-endorses-trump/_,4383,1726
1/26/16,"""Donald Trump retains national lead in new ABC News/WaPo poll with 37%: http://abcn.ws/1QyqpQY""pic.twitter.com/6Uaecpwqwm",4124,1618
1/26/16,I will be interviewed by @MariaBartiromo on @MorningsMaria @FoxBusiness at 7:30 A.M. Enjoy.,2621,649
1/25/16,"""@Crusade4Honesty:  @BornToBeGOP @megynkelly  Megan can not contain her bias, it's in every show, Fox owners Saudi Prince agnstT""",2805,978
1/25/16,"""@Belizediver88: @CNNSitRoom @CNN @megynkelly It will never happen. Fox will drop Kelly if it means no Trump. Nobody will watch w/o Trump.""",3314,1087
1/25/16,"""@realDonaldTrump & @HillaryClinton leading POLLS w/ one week until #IowaCaucus ...MORE on the 2016 elections TONIGHT on @FoxBusiness 7PM""",2243,626
1/25/16,Cruz lies are almost as bad as Jeb's. These politicians will do anything to stay at the trough!,4692,1742
1/25/16,I will be on Morning's with Maria on the Fox Business Network tomorrow during the 7am and 8am ET hours.,2862,949
1/24/16,"""@JoeNBC: From Canada to Goldman Sachs to the kitchen sink, Trump has picked Cruz apart for 2 weeks. https://www.washingtonpost.com/news/the-fix/wp/2016/01/24/poll-donald-trump-gained-15-points-on-ted-cruz-in-iowa-in-two-weeks/?postshare=2101453660772214&tid=ss_tw_""",3259,1233
1/24/16,"""@MaryAnn1942: @realDonaldTrump @CBSNews ... You are like Superman, everywhere! But I'm keeping up.  Great!",2679,713
1/24/16,"""@M0ther0f2kids: @meetthepress @NBCNews @clewandowski Everyone B smart! U know deep down Trump is the ONLY 1 able to best LEAD""",3127,946
1/24/16,"Fox News PollThank you, New Hampshire! #FITN#Trump2016pic.twitter.com/jC1qisBbit",5175,1920
1/24/16,"New Fox News PollThank you, Iowa! #Trump2016#IACaucuspic.twitter.com/aCj0Hq20hV",6185,2485
1/24/16,I will be on Face The Nation this morning at various times across the U.S. @CBSNews  Enjoy!,3380,855
1/24/16,I will be on @meetthepress this morning at various times across the U.S. @NBCNews  Enjoy!,3064,808
1/23/16,I will be on FOX with the great @JudgeJeanine tonight at 9pm EST! Enjoy! #Trump2016,4649,1484
1/23/16,A wonderful story on Iowa voters by @arappeport of the @NYTimes.http://www.nytimes.com/politics/first-draft/2016/01/22/donald-trump-challenging-political-correctness-strikes-a-chord/?_r=0_,2815,1077
1/23/16,"Failing @GlennBeck lost all credibility. Not only was he fired @ FOX, he would have voted for Clinton over McCain.https://www.youtube.com/watch?v=xMKYftaeIJ4_",4288,1948
1/22/16,A wonderful article by a writer who truly gets it. I am for the people and the people are for me. #Trump2016http://republicannewswatch.com/wp/?p=13982,5171,2243
1/22/16,"Just received the new Fox poll.Thank you, America! #Trump2016pic.twitter.com/QKNineuS8H",5798,2111
1/21/16,"""@AnnCoulter: Trump destroyed Hillary & Sanders moved in. But he didn't destroy her, Trump did. http://nyti.ms/1WtXJcs"" So true!",2649,1033
1/20/16,"""@nytimes: Breaking News: Sarah Palin has endorsed Donald Trump in the GOP primary - appeal to Tea Party loyalists http://nyti.ms/1T2ddnW""",3413,1088
1/19/16,Judge Jeanine Slams GOP Establishment:http://insider.foxnews.com/2016/01/18/judge-jeanine-slams-haley-gop-establishment-start-supporting-your-partys-frontrunner_,3914,1803
1/19/16,In the just released SC poll I increased my lead by 4 points since last poll by same firm. Up by 14! Cruz dropped 3.http://www.thestate.com/news/politics-government/politics-columns-blogs/the-buzz/article55176940.html_,5093,1819
1/18/16,""".@TheBrodyFile Exclusive: @realDonaldTrump Says He Will Protect Evangelicals Better Than @tedcruz http://www1.cbn.com/thebrodyfile/a_ #CBNNews #2016""",2766,989
1/16/16,"Ted is the ultimate hypocrite. Says one thing for money, does another for votes.http://mobile.nytimes.com/2015/04/24/us/politics/at-new-york-reception-ted-cruz-is-said-to-strike-different-tone-toward-gays.html?referer=_",5134,2685
1/16/16,"Was there another loan that Ted Cruz FORGOT to file. Goldman Sachs owns him, he will do anything they demand. Not much of a reformer!",5789,3204
1/15/16,.@FrankLuntz is a total clown. Has zero credibility!  @FoxNews @megynkelly,4591,1573
1/15/16,"Top searched candidate by state, as seen in the #GOPDebate media filing center. WE WILL MAKE AMERICA GREAT AGAIN!pic.twitter.com/nwKPRmWFNr",8046,3238
1/14/16,WSJ/NBC Poll: Donald Trump Widens His Lead in Republican Presidential Race. #Trump2016http://www.wsj.com/articles/poll-donald-trump-widens-his-lead-in-republican-presidential-race-1452808842?mod=djemalertPolitics_,6460,2834
1/14/16,"""@melindaross123: @FoxNews @realDonaldTrump There isn't anything Donald Trump says that I don't agree with. Go Trump!""",3081,864
1/13/16,.@EricTrump- unbelievable job on #FoxNews with @greta. That was better than I could do! #Trump2016,5468,1437
1/13/16,Thank you! #VoteTrumphttp://www.bloomberg.com/news/articles/2016-01-13/trump-new-favorite-to-take-republican-nomination-betfair-says_,3736,1402
1/12/16,New CBS poll. #Trump2016http://www.cbsnews.com/news/cbsnyt-poll-donald-trump-holds-on-to-top-spot-nationally/_,3798,1233
1/11/16,Don't forget to watch The Tonight Show with the wonderful @jimmyfallon at 11:30 P.M. You will not be disappointed!  @NBC,3827,1087
1/11/16,Face The Nation's interview of me was the highest rated show that they have had in 15 years. Congratulations and WOW!  @CBSNews @jdickerson,4982,1454
1/11/16,".@MajorCBS Major Garrett of @CBSNews covers me very inaccurately. Total agenda, bad reporter!",3233,1019
1/11/16,Will be on @FallonTonight with @JimmyFallon on @NBC at 11:35pmE. Enjoy! #Trump2016pic.twitter.com/Z9zbKfXJqb,6045,2039
1/11/16,"So professional of @ABC news to throw out the failing @UnionLeader newspaper from their debate. Paper won't survive, highly unethical!",3459,1019
1/11/16,Great job on Fox this morning @KatiePavlich. I am sending out for your book immediately. Thank you very much!,3191,945
1/10/16,"Union Leader refuses to comment as to why they were kicked out of the ABC News debate like a dog. For starters, try getting a new publisher!",4509,1440
1/10/16,I am pleased to announce that I had the Union Leader removed from the upcoming debate.http://www.politico.com/blogs/on-media/2016/01/abc-severs-debate-partnership-with-union-leader-217560_,4855,1988
1/10/16,"In the just out @FoxNews Poll, I easily beat Hillary Clinton - and I havn't even focused on her yet. On our way: MAKE AMERICA GREAT AGAIN!",8015,3003
1/10/16,"""@redletter99: Trump pummels his opponents - and the press | SunHerald @realDonaldTrump http://www.sunherald.com/news/politics-government/article52798030.html_""  Thank you!",3250,1228
1/9/16,I will be interviewed by Chris Wallace on Fox tomorrow morning. Tune in!,4280,1211
1/9/16,I'm protesting the @UnionLeader from having anything to do w/ ABC debate. Their unethical record doesn't give them the right to be involved!,5070,1836
1/9/16,"Thank you, @TheFix- Chris Cillizza. It is a true person of character that can change his opinion & do what is right.https://www.washingtonpost.com/news/the-fix/wp/2016/01/09/still-dont-think-donald-trump-can-win-this-chart-should-convince-you/_",2589,1038
1/8/16,#FoxNews Poll - THANK YOU!#MakeAmericaGreatAgain #Trump2016pic.twitter.com/dKuyzLRTZ3,5430,2334
1/8/16,Not good news for Jeb Bushhttp://www.huffingtonpost.com/entry/jeb-bush-liked-republicans_568fba2be4b0c8beacf694f4_,4298,1712
1/7/16,"The failing @UnionLeader newspaper in N.H. just sent The Trump Organization a letter asking that we take ads. How stupid, how desperate!",3098,1009
1/5/16,"""@becker_berta: @longtalltexan20 Trump single handedly did what no other politician ever dared to do, attacked the media for all their lies""",6501,2432
1/5/16,"""@CompresPhyllis:  @seanhannity @FoxNews I am so glad u are for Trump your program is my favorite. The Don is by far the best""",2872,782
1/5/16,I am in New Hampshire. Just received great news from Reuters poll. Thank you for your support!pic.twitter.com/yzp9dGfbce,11423,4356
1/4/16,"""@iLoveiDevices: @EdwinRo47796972 @happyjack225 @FoxNews @krauthammer  Minimizing dependency on China is crucial.Only Trump talks about that",3059,1022
1/3/16,"By the way, Hillary & the MSM forgot to mention that Hillary is in the Al-Shabaab terror video.http://therightscoop.com/media-gleefully-reporting-al-shabab-video-with-trump-ignores-hillary-and-black-lives-matter-are-in-it-too/_",6614,4025
1/3/16,"""@TINAHILLSTROM1: @FoxNews @KatrinaPierson I love @piersmorgan & @realDonaldTrump REAL MEN w/ an opinion Exciting interesting controversial",2034,558
12/31/15,"I will be on @FoxNews live,  with members of my family, at 11:50 P.M. We will ring in the New Year together! MAKE AMERICA GREAT AGAIN!",6420,2036
12/31/15,"""@whispers34: Nevada Poll: Donald Trump 33%, Ted Cruz 20%, Marco Rubio 11%... http://wp.me/p1kzlW-sI8 via @thelastrefuge2""  Great news!",2721,1040
12/31/15,"""@ddpick18: @realDonaldTrump @JebBush @hughhewitt I get pissed off every time I see his ads on Fox. Waste of money! Go Trump!""  Many do!",2310,644
12/30/15,"I predict that dying @UnionLeader newspaper, which has been run into the ground by publisher ""Stinky"" Joe McQuaid, will be dead in 2 years!",3092,873
12/30/15,I'm going to be live with @ericbolling and @kimguilfoyle to ring in the New Year 2016. Everybody should tune in to @foxnews tomorrow night!,5016,1998
12/30/15,The dying @UnionLeader newspaper in NH is in turmoil over my comments about them- like a bully that got knocked out!,3011,1025
12/29/15,"The great people of New Hampshire, who I love, are not properly served by the dying Union Leader newspaper.",3628,1206
12/28/15,.@jessebwatters is terrific at hosting on @FoxNews - he really gets it!,3616,1098
12/28/15,"""@LeeMiracle3: @FoxNews @CharlesHurt @realDonaldTrump Trump listening to voters, unlike GOP""",2605,873
12/28/15,"""@umakemeill: @FoxNews @JebBush @HillaryClinton @realDonaldTrump https://twitter.com/umakemeill/status/681680861809348608/photo/1pic.twitter.com/uI6tmYH5ka""",4254,2097
12/28/15,"""@slone: FLASHBACK1986: @realDonaldTrump Saved a Georgia Farm http://www.newsmax.com/Headline/trump-save-georgia-farm/2015/12/27/id/707239/_ pic.twitter.com/MaEHiEQoMI"" Thank you, nice memories!",2482,923
12/27/15,"""@Sir_Max: andreajmarkley: Rubio finally gets an endorsement  from #Benghazi loser Gowdy #Tcot #pjnet http://www.dailynewsbin.com/opinion/marco-rubio-finally-gets-an-endorsement-from-benghazi-loser-trey-gowdy/23364/_ via dailyne",2081,908
12/27/15,I will be interviewed on @foxandfriends at 8:00. Will be talking about Hillary and far more interesting subjects. Enjoy!,3740,960
12/25/15,"""@Jacobsac2015:  @FoxNews Thank you for your tweet today on Christmas. Can't wait to see you as President, Mr. Trump. You are awesome.""",3066,734
12/25/15,"""@ClassySnobbb: @realDonaldTrump @FoxNews I'm reading #CrippledAmerica! Best book ever. Thank you!",2448,642
12/25/15,".@deedeesorvino was GREAT today on @FoxNews  She gets what is going on in politics, and sees it very clearly. Have her on more!",2935,831
12/24/15,.@HallieJackson Why didn't you report Hillary lying about the ISIS video. Bad reporting. Perhaps @NBC will do better next year-but doubt it!,5143,1693
12/24/15,"""@YesMrGilbert: @NBCNightlyNews @HallieJackson should have talked to Megyn Kelly about this story""  True, a total distortion of the facts!",2455,687
12/24/15,Third rate reporters Amy Chozick and Maggie Haberman of the failing @nytimes are totally in the Hillary circle of bias. Think about Bill!,3607,1187
12/23/15,It is hard to believe I am winning by so much when I am treated so badly by the media.  New @CNN Poll amazing in ALL categories. 21 pt. Lead,10312,3789
12/23/15,Why does @FoxNews give @KarlRove so much airtime. He (and other Fox pundits) is so biased. Still thinks Romney won. Unfair coverage of Trump,4853,1562
12/23/15,.@FoxNews treats me so badly. Using old Quinnipiac Poll where I have a much smaller lead than the just out @CNN Poll. All negative!,4180,1346
12/23/15,Big news just out - NEW @CNN POLL  TRUMP  39 and leads in every major category. Likeability way up. CRUZ 18  CARSON 10  RUBIO 10,4652,1792
12/23/15,It is a shame that the biased media is able to so incorrectly define a word for the public when they know that the definition is wrong. Sad!,6023,2119
12/22/15,"When I said that Hillary Clinton got schlonged by Obama, it meant got beaten badly. The media knows this. Often used word in politics!",17184,9917
12/22/15,"Women defy media narrative, love Trump at packed Michigan rally.VIDEO: https://www.facebook.com/DonaldTrump/posts/10156445430005725_pic.twitter.com/dE9odwIRQi",8499,4080
12/22/15,"""@schoremis1:  @JebBush The Donald should've been named Man of the Year. He dominates the polls, news, talk shows & social media. MAGA!""",2769,834
12/22/15,"Video from Michigan last night. After asking for months, the media panned their cameras! https://www.facebook.com/video.php?v=10156444812435725_pic.twitter.com/ikjkpmOAeu",4171,1550
12/20/15,"My friend, @AriEmanuel of @IMG, bought the Miss Universe pageants from me and they are on tonight on #Fox! Tune in!",2802,926
12/20/15,"Hillary Clinton lied when she said that ""ISIS is using video of Donald Trump as a recruiting tool."" This was fact checked by @FoxNews: FALSE",9067,4510
12/19/15,Thank you America! @FoxNews post-debate poll with +/- from previous poll. #VoteTrump2016 #MakeAmericaGreatAgainpic.twitter.com/KorKlSr01P,6225,2687
12/16/15,.@GlennBeck got fired like a dog by #Fox. The Blaze is failing and he wanted to have me on his show. I said no - because he is irrelevant.,6884,2845
12/15/15,New PPP poll just released in Iowa- up 6 points from last poll. Leading w/ 28%! Don't worry - media won't report it!http://www.publicpolicypolling.com/main/2015/12/trump-edges-cruz-in-iowa-his-supporters-think-japanese-internment-was-good-clinton-still-well-ahead-.html_,4535,1855
12/15/15,. #JoeTheismann was great as a political analyst on @FoxNews. He knows far more than football. Thanks for the nice words Joe!,3062,989
12/15/15,"Between Iraq war monger @krauthammer, dummy @KarlRove, deadpan @GeorgezWill, highly overrated @megynkelly, among others, @FoxNews not fair!",3142,1331
12/15/15,".@megynkelly, the most overrated anchor at @FoxNews, worked hard to explain away the new Monmouth poll 41 to 14 or 27 pt lead. She said 15!",3062,1182
12/14/15,.@PatrickBuchanan was great on @TeamCavuto @FoxNews. Thank you Pat! #Tump2016,2490,915
12/14/15,Why doesn't @FoxNews quote the new Iowa @CNN Poll where I have a 33% to 20% lead over Ted Cruz and all others. Think about it!,6164,2801
12/13/15,"""@ajodom60: @FoxNews and as far as that low-info voter base goes, I have an IQ of 132. So much for that theory. #MakeAmericaGreatAgain""",3126,1180
12/13/15,"""@JPMORGAN2016: TRUMP NEEDS HIS OWN POLL A REAL POLL, IN EVERY STATE. THESE POLLS ARE SO RIDICULOUS.THE MEDIA WILL ONLY GET WORSE FROM HERE""",3069,1232
12/13/15,"""@1rdgreenberg:  @FoxNews That's why, after your interview, I couldn't watch the panel discussion, which is usually my favorite segment.""",1954,643
12/13/15,"""@energy43: @schnoepoe @FoxNews Not so much fairness as it is about ratings . Megan Kellys hate nightly of Trump is turn-off for FOX""",2655,986
12/13/15,"I did interview with Chris Wallace of @FoxNews in order to be fair. He then puts on Rove, Lane and Will, three Trump bashers, to discuss.",3329,1518
12/13/15,"""@schnoepoe: @foxnews I find myself more and more drawn to CNN for fairness regarding @realDonaldTrump"" The Fox News Sunday pundits a joke!",2429,928
12/13/15,A very good NBC/Wall Street Journal Poll was just released wherein I went up from last month and am in the lead. Nice!,4518,1618
12/13/15,"""@BernieSanders: ABC News spent 81 minutes on Donald Trump and only 20 seconds on our campaign.  That's because @ABC is smart!",4847,2049
12/13/15,"People that have read it tell me that @KarlRove book is terrible (and boring). Save your money! @FoxNews should can him, no credibility!",3254,1315
12/13/15,"""@dragonian3333:  @DanScavino @seanhannity CRUZ doesn't do anything about ILLEGALS and ""REFUGEES"" invading Texas. https://twitter.com/javahed/status/675440098423386113_""",2250,1308
12/13/15,Chris Wallace @fox at 10:00 A.M.,1467,566
12/13/15,"""@LoriPatriot: http://youtu.be/86zeY8VIatA  Son Don Jr. on Fox says Sr. more concerned about the 'safety of Americans' than 'offending people'""",3043,1256
12/12/15,I will be interviewed on @jaketapper @CNN at 9:00 A.M. and Fox News Sunday with Chris Wallace at 10:O0  A.M. CNN Iowa Poll -13 point lead!,2538,1012
12/12/15,I will be interviewed on @foxandfriends at 8:00 A.M. So much to talk about!,2679,801
12/12/15,.@loudobbsnews did a fantastic interview with syndicated columnist Michelle Malkin. Congrats to both!,2519,843
12/11/15,.@MonicaCrowley you were great with @SeanHannity on @FoxNews tonight.  Thank you for your kind words. We will keep Americans safe.,3518,1194
12/11/15,Thank you! We are at 35% in new Reuters poll with #2 coming in at 12%. Time to #MakeAmericaGreatAgain!#Trump2016http://mobile.reuters.com/article/idUSKBN0TU2ME20151211?feedType=RSS&feedName=topNews&utm_source=twitter_,4755,2035
12/11/15,Great news in Georgia!  The just out  Landmark poll shows me in first with 43%! Wow. https://www.facebook.com/DonaldTrump/posts/10156401840540725:0_pic.twitter.com/UZ03GJDvOV,5917,3129
12/10/15,"""@FoxNewsInsider: .@FrankLuntz Explains Why @realDonaldTrump Has Plenty of Staying Power @seanhannity #Hannity",2552,889
12/10/15,"""@FoxNews: @FrankLuntz: Time for the Republican establishment to accept the fact that Trump is not only a viable candidate, but lead is real",6179,2264
12/10/15,"""Why Franklin Graham says Donald Trump is right about stopping Muslim immigration""https://www.washingtonpost.com/news/acts-of-faith/wp/2015/12/10/why-franklin-graham-says-donald-trump-is-right-about-stopping-muslim-immigration/_",5093,2993
12/10/15,Establishment flunky @KarlRove is going crazy with the just released CBS poll that has me way ahead. New Fox poll has me beating Hillary.,5418,2407
12/10/15,The politicians of the U.K. should watch Katie Hopkins of Daily http://Mail.com on @FoxNews. Many people in the U.K. agree with me!,4145,1959
12/10/15,I will be interviewed on @foxandfriends this morning at 7:30. So much to talk about!,3004,836
12/9/15,"""@MisterGoldiloxx:  @michaelUrso2 @FoxNews Megyn clearly was out to make a bigger name for herself and struck first blow. #ItIsntAboutHer""",1801,619
12/9/15,"""@michaelUrso2: Mr Trump did you deny Megyn Kelly. What is her issue! I used to like her. Can't stand her now. Very little talent! @FoxNews",2519,822
12/9/15,The police in London say Im right. Major article in Daily Mail. We cant wear uniform in our own cars.http://www.dailymail.co.uk/news/article-3352406/Scotland-Yard-mocks-Trump-s-claims-London-police-terrified-Muslim-areas-officers-claim-tycoon-RIGHT.html_,5362,3697
12/9/15,"""@ssheaver: @realDonaldTrump @nytimes @CNN pic.twitter.com/QrsEZy8U3e"" Wow!",4826,2499
12/9/15,"""@ray_aub:  @nytimes @CNN People forget the policies of leaders like @JebBush allowed 9/11 killers to immigrate, drive, & pilot planes""",2695,1227
12/9/15,The last person corrupt Hillary Clinton wants to run against is Donald J. Trump. I'll end up beating her in every state. New Fox Poll-Trump!,6042,2587
12/9/15,"The failing @nytimes does not mention the new @CNN Poll that has me leading Iowa by a massive 13 points - I am at 33%. Maggie Haberman, sad!",3943,1597
12/8/15,Will be on @ABC News tonight at 6:30. Interviewed by the legendary @BarbaraJWalters! Enjoy,3957,1120
12/7/15,Just released @CNN Poll gives me a big 13 point lead in Iowa. Change your false story failing @nytimes. Thank you Iowa!,3554,1350
12/7/15,The main stream media wants to surrender constitutional rights -- I believe #ISIS needs to surrender!,8280,3995
12/7/15,Thank you Graham Ledger of the Daily Ledger @OANN for your really fair coverage and your great interview with Peter Roff of U.S. NEWS & W.R.,2538,958
12/6/15,"Wow, @GeorgeWill said some very nice things about me today on @FoxNewsSunday with Chris Wallace. I am making progress, thanks George!",2881,978
12/6/15,"""@mollymaguires61: @politichick_ @nytpolitics @FoxNews @rupertmurdoch @GOP in bed together & hate Trump.  Win it for the USA & the 21st Cent",1550,630
12/6/15,"""@dr_tweedy: @CNN @JohnKasich Kasick message is as muddled and stagnant as his political career. Lied about Trump crowd."" Media-he LIED!",1710,706
12/6/15,I will be interviewed on Face The Nation @CBSNews at 10:30 A.M. Should be interesting - ENJOY!,1741,640
12/5/15,.@KatyTurNBC & @DebSopan should be fired for dishonest reporting. Thank you @GatewayPundit for reporting the truth. #Trump2016,2496,1116
12/5/15,"""@Pimpburgh2015: @KatyTurNBC @realDonaldTrump just tweeted that you are a third rate reporter."" That's only because I'm being nice!",1923,760
12/5/15,"@Maddow, you copied incompetent @KatyTurNBC incorrect story. I'm sure you would like to apologize to me on show. Thank you for the courtesy.",930,463
12/5/15,".@KatyTurNBC, 3rd rate reporter & @SopanDeb @ CBS lied. Finished in normal manner&signed autos for 20min. Dishonest!http://www.thegatewaypundit.com/2015/12/nbc-and-cbs-falsely-claim-trump-forced-from-stage-by-black-lives-matter-protesters-at-nc-rally/_",2491,1276
12/4/15,"Good news, disloyal @Macys stock is in a total free fall. Don't shop there for Christmas! https://www.facebook.com/DonaldTrump/posts/10156377233170725:0_pic.twitter.com/vT3uGjiZ9B",4645,2284
12/4/15,"Congratulations, Chuck. Must be wonderful to have Donald Trump as your guest --- #BeCool! #Trump2016http://www.nbcumv.com/news/%E2%80%9Cmeet-press-chuck-todd%E2%80%9D-1-sunday-show-across-board?network=33130&show=151257_",1682,649
